size;array;vector;bst;deque;bittrick deque;tiered vector (k=2);bittrick tiered vector (k=2);deque tiered vector (k=2)
362000;0.0184975;0.0180483;0.0015206;0.300921;0.0605355;0.00200971;0.000920573;0.00174482
361500;0.019019;0.0187991;0.00152573;0.290026;0.0599785;0.00210918;0.000971891;0.00178075
361000;0.0183511;0.0190616;0.00154824;0.299848;0.0600867;0.00209379;0.000967943;0.00177759
360500;0.0183712;0.019064;0.00151744;0.291657;0.0585764;0.00212498;0.00097426;0.00171482
360000;0.0178572;0.0186191;0.00150244;0.299901;0.0619164;0.00206734;0.000960048;0.00174522
359500;0.018025;0.0188169;0.00150994;0.309174;0.0621959;0.00205313;0.000958864;0.00177285
359000;0.0175501;0.0178091;0.00150994;0.299365;0.0597326;0.00199076;0.000919783;0.00174167
358500;0.0177672;0.0188484;0.00157863;0.305236;0.060633;0.00210326;0.000972286;0.00174127
358000;0.0173326;0.0178094;0.00154271;0.310966;0.0668793;0.00203102;0.000928073;0.0017843
357500;0.0176081;0.0175422;0.00153876;0.307843;0.0612331;0.00199589;0.000920573;0.00178035
357000;0.0181122;0.0188891;0.00153955;0.300874;0.0592613;0.00206616;0.000966759;0.00176654
356500;0.0187482;0.0185769;0.00151389;0.31418;0.0642178;0.00204208;0.000943468;0.00182535
356000;0.0168999;0.0188437;0.0014981;0.297877;0.0595348;0.00205392;0.000953337;0.00174798
355500;0.0173121;0.0180917;0.00147994;0.296706;0.0593047;0.00199234;0.000925704;0.00177877
355000;0.0166516;0.0181616;0.00152495;0.278144;0.0555107;0.00203339;0.00094031;0.0017318
354500;0.0168656;0.0188571;0.00150047;0.303291;0.0622148;0.0020476;0.000959654;0.0017689
354000;0.0164175;0.0183451;0.00156205;0.286918;0.0570494;0.00198642;0.000932021;0.0017464
353500;0.0165932;0.018372;0.00155968;0.279708;0.0556623;0.00205866;0.000959259;0.00170535
353000;0.0160816;0.0190099;0.00153442;0.300038;0.0635317;0.00211629;0.000971891;0.00180167
352500;0.0163003;0.0182176;0.00151389;0.30572;0.0605521;0.0020405;0.000939916;0.00175627
352000;0.0158309;0.0175015;0.00150481;0.289937;0.0575859;0.00198799;0.000909914;0.00173693
351500;0.0160405;0.0185058;0.00148586;0.283689;0.0559883;0.00210879;0.000944653;0.00172548
351000;0.0160607;0.0192061;0.00149258;0.292045;0.0632527;0.00227696;0.000930441;0.00173061
350500;0.0210038;0.0193908;0.0015131;0.304365;0.0599513;0.00235551;0.000913862;0.00175469
350000;0.0153817;0.0190964;0.00152179;0.289532;0.0578954;0.00230341;0.000944258;0.00177127
349500;0.0155349;0.0181091;0.00155574;0.296985;0.0599331;0.00218814;0.000914651;0.00186167
349000;0.0150852;0.0181529;0.00155337;0.303788;0.0609117;0.00213484;0.000924125;0.00195326
348500;0.0152621;0.0172793;0.00154271;0.278954;0.0559804;0.0022134;0.000905967;0.00181035
348000;0.0148638;0.0182709;0.00150955;0.288901;0.0574884;0.00222051;0.000937152;0.00187786
347500;0.0151401;0.018132;0.00148034;0.283254;0.0576526;0.00228604;0.000933205;0.00201958
347000;0.0146944;0.017753;0.00148389;0.281677;0.0573163;0.0030416;0.000909914;0.00189838
346500;0.0147288;0.0180443;0.00151271;0.291975;0.0585586;0.0023117;0.000929652;0.00182654
346000;0.0143648;0.0183688;0.00149573;0.292165;0.0582969;0.00235749;0.000937152;0.00188299
345500;0.014471;0.0180041;0.00150205;0.317071;0.0603326;0.00225959;0.000926494;0.00193075
345000;0.0141189;0.0181616;0.00151508;0.28604;0.0572808;0.00222406;0.000918599;0.00200457
344500;0.0141804;0.0178055;0.00151902;0.28574;0.0575638;0.00229551;0.000906361;0.00186799
344000;0.0141276;0.0189349;0.00148902;0.282733;0.056528;0.00227419;0.000960838;0.00183364
343500;0.0144256;0.0173527;0.00147955;0.299368;0.0614743;0.00214866;0.000902019;0.00192957
343000;0.0137474;0.0178998;0.00146573;0.287688;0.0578761;0.0020551;0.000919388;0.00185101
342500;0.0135611;0.0179646;0.00151073;0.286577;0.058782;0.00220906;0.000921757;0.0017918
342000;0.0135638;0.0179038;0.00164061;0.298219;0.0628133;0.00211313;0.000921757;0.00181549
341500;0.0136065;0.0174131;0.00171048;0.280852;0.0590398;0.00217866;0.000901624;0.00188615
341000;0.0134482;0.0167681;0.00155574;0.284279;0.058527;0.00363374;0.000878728;0.00178272
340500;0.0130147;0.0174613;0.00155692;0.277924;0.056905;0.00355597;0.000907546;0.00171403
340000;0.0130858;0.0170495;0.00153402;0.277592;0.0585444;0.00290186;0.000896492;0.00172351
339500;0.012736;0.0184845;0.00151073;0.270715;0.0562122;0.00230262;0.000953337;0.00167772
339000;0.0127941;0.0178335;0.00149494;0.2776;0.0568868;0.00208076;0.000900835;0.00171482
338500;0.0124498;0.0182314;0.00151784;0.283323;0.0575725;0.00208668;0.000909519;0.00174403
338000;0.0125387;0.0182354;0.00149218;0.273396;0.055037;0.00212932;0.000922546;0.00170614
337500;0.0121632;0.018464;0.00150047;0.277946;0.0556481;0.0022584;0.000945442;0.00167101
337000;0.0122375;0.0174321;0.00149258;0.27673;0.055309;0.00216958;0.000902414;0.00176772
336500;0.0118853;0.0162604;0.00148429;0.273043;0.0550086;0.00206774;0.000860175;0.00223985
336000;0.0124348;0.0172082;0.0014756;0.281608;0.0555048;0.00201918;0.000889782;0.00186601
335500;0.0142673;0.017117;0.00145981;0.266682;0.053473;0.002003;0.000893334;0.00178035
335000;0.0120961;0.0176638;0.00146652;0.282579;0.0566156;0.00202629;0.000968733;0.00179891
334500;0.0113125;0.0171336;0.00149415;0.306649;0.0618959;0.00198721;0.00102084;0.00196905
334000;0.0113568;0.016821;0.00148823;0.282221;0.0556599;0.00195918;0.00118111;0.00181904
333500;0.011131;0.0170657;0.00154666;0.273957;0.0542901;0.00197299;0.00111992;0.00178548
333000;0.0112257;0.0169923;0.00153087;0.29482;0.059225;0.00199747;0.00106703;0.00180088
332500;0.0106872;0.0176081;0.00152218;0.274972;0.0599268;0.0019422;0.00100387;0.00183443
332000;0.0106908;0.0176172;0.0014985;0.278292;0.0556248;0.00201286;0.00100308;0.00182772
331500;0.0104117;0.0172686;0.00148942;0.276283;0.0548013;0.00195089;0.000948995;0.00175667
331000;0.0105787;0.0168151;0.00147165;0.279731;0.0565596;0.00194615;0.000930441;0.00171917
330500;0.0105203;0.0168028;0.00149889;0.276259;0.0567747;0.00193115;0.000916625;0.00180878
330000;0.0103557;0.016958;0.00149297;0.267143;0.054026;0.00197141;0.000960838;0.00170693
329500;0.0102143;0.0169994;0.00149889;0.269233;0.0539218;0.00199155;0.000930836;0.00171364
329000;0.010073;0.0169359;0.00150323;0.269557;0.0546485;0.00196155;0.000943863;0.00168719
328500;0.00995616;0.0171936;0.0015285;0.277537;0.0551246;0.00193747;0.000982155;0.00165956
328000;0.00977141;0.0168328;0.00150521;0.26148;0.0525366;0.00192444;0.000963206;0.0016864
327500;0.00962535;0.017408;0.00148823;0.267142;0.0538231;0.00195326;0.000961233;0.0017318
327000;0.00948521;0.0174135;0.00148863;0.26677;0.0547543;0.00197931;0.000947416;0.00168008
326500;0.0125481;0.0169039;0.00146415;0.268716;0.0532724;0.0019272;0.00090044;0.00167614
326000;0.00983181;0.0171064;0.00149929;0.278514;0.055761;0.00192168;0.000900835;0.00171877
325500;0.00942087;0.0168786;0.00150994;0.260113;0.0520072;0.00200418;0.000920178;0.00165206
325000;0.00938573;0.0164191;0.00152021;0.267266;0.0540339;0.00195089;0.000900045;0.00169864
324500;0.00918994;0.0174443;0.00151271;0.271168;0.0548443;0.00194655;0.0009486;0.00167179
324000;0.00859227;0.0164487;0.00153047;0.279005;0.0562635;0.00189088;0.000971496;0.0017239
323500;0.0085749;0.0167191;0.00151744;0.279894;0.0558095;0.00194733;0.00108282;0.00170101
323000;0.00831279;0.0165498;0.00183996;0.261685;0.0640098;0.00189286;0.00116493;0.00163903
322500;0.00859306;0.0163188;0.00170614;0.268069;0.0536857;0.00191812;0.00135007;0.00172035
322000;0.00801119;0.0170685;0.00175785;0.271415;0.0544642;0.00194339;0.00109584;0.00169824
321500;0.00791329;0.0161692;0.00181391;0.272657;0.0544729;0.00196076;0.00097426;0.001656
321000;0.00775539;0.0162798;0.00156797;0.26314;0.0534891;0.00192918;0.000939521;0.0016868
320500;0.00763499;0.0177037;0.00157705;0.272663;0.0544756;0.00188457;0.00102084;0.00164614
320000;0.00750748;0.0160907;0.00157153;0.259615;0.0512706;0.00185772;0.000953337;0.00167614
319500;0.00762275;0.0169887;0.00150994;0.268076;0.0532914;0.00191062;0.000962812;0.0017618
319000;0.00748853;0.0169256;0.00151902;0.259305;0.0524711;0.00195207;0.000960838;0.00162482
318500;0.00729905;0.0159016;0.00156837;0.261512;0.0523787;0.00188378;0.000867675;0.00166943
318000;0.00722365;0.0159995;0.0018672;0.268305;0.0535476;0.00187115;0.000856622;0.00167298
317500;0.00692245;0.0158297;0.00213761;0.267046;0.0530948;0.00187036;0.000842806;0.00171482
317000;0.00668994;0.0158953;0.00253947;0.26477;0.0539246;0.00186562;0.000839253;0.00167298
316500;0.006791;0.0162225;0.00205471;0.277322;0.0533265;0.00193273;0.000858991;0.00170772
316000;0.0065052;0.0162691;0.00169785;0.260896;0.0523329;0.00190825;0.000857412;0.00163311
315500;0.00617202;0.0160883;0.00155692;0.260914;0.0517712;0.00186957;0.000841621;0.00166311
315000;0.00593201;0.0166047;0.00150008;0.258062;0.0531125;0.00191931;0.000869649;0.00164061
314500;0.00584003;0.0165845;0.00148547;0.260116;0.0517743;0.00191378;0.000865307;0.00165679
314000;0.00567186;0.0165178;0.00152179;0.263326;0.0537935;0.00192365;0.000878728;0.00168561
313500;0.00558975;0.0158972;0.00150126;0.264219;0.0601443;0.00182141;0.000809251;0.00171127
313000;0.00540935;0.0174629;0.00151784;0.262055;0.0554092;0.00192286;0.000871228;0.00165008
312500;0.00535803;0.0163267;0.00154705;0.270384;0.0557045;0.0018972;0.000844385;0.00171009
312000;0.00528263;0.0164973;0.00154903;0.255087;0.0514332;0.00191339;0.000847937;0.00164456
311500;0.00516026;0.0158965;0.00152416;0.245669;0.0500271;0.00185851;0.0008282;0.00165008
311000;0.0053683;0.0163741;0.00151192;0.257333;0.0567668;0.00188891;0.000876755;0.00167614
310500;0.00496801;0.0159229;0.001566;0.256214;0.0513638;0.00188417;0.00086807;0.00171167
310000;0.00481603;0.0155708;0.00152613;0.262215;0.052111;0.00183246;0.000831358;0.00162995
309500;0.00560318;0.0158491;0.0015281;0.266449;0.0529791;0.0017918;0.000830963;0.0017164
309000;0.00457089;0.0160986;0.00153363;0.261749;0.052338;0.00188773;0.00085228;0.0016714
308500;0.00440943;0.0161748;0.00153718;0.259142;0.0520297;0.00185378;0.000844779;0.00164771
308000;0.00438259;0.0161894;0.00152534;0.246925;0.0490509;0.00188812;0.0008432;0.00159166
307500;0.00405297;0.0165865;0.0015131;0.259029;0.0521576;0.00191418;0.000855833;0.00170259
307000;0.00393336;0.0176381;0.00150955;0.256308;0.050742;0.00194576;0.000870044;0.00164021
306500;0.00380309;0.0154942;0.00147797;0.246606;0.0496185;0.00189878;0.000833331;0.00166114
306000;0.00367361;0.0157591;0.00148942;0.252125;0.0508687;0.00190904;0.000839253;0.00166311
305500;0.00355202;0.0164878;0.00155139;0.258053;0.0525922;0.00190549;0.00086057;0.00163508
305000;0.00346438;0.0164617;0.00179891;0.24916;0.0527249;0.00189523;0.000873202;0.00163035
304500;0.00333885;0.0160769;0.00156639;0.255039;0.0525804;0.00190944;0.000856227;0.00168008
304000;0.00318055;0.0154753;0.00154705;0.2584;0.0535902;0.00185654;0.00082741;0.00169982
303500;0.00307081;0.0152723;0.001536;0.256332;0.051258;0.00177562;0.000801751;0.00167456
303000;0.00290975;0.0157078;0.00149376;0.261621;0.0543537;0.00187865;0.0008357;0.00164535
302500;0.00279606;0.0165336;0.00148231;0.268578;0.0530956;0.00194418;0.000870438;0.00171995
302000;0.00264013;0.0150169;0.00148271;0.249602;0.0502687;0.0018443;0.000808067;0.00162482
301500;0.00252881;0.0148934;0.00158061;0.256621;0.0513555;0.0020405;0.000961627;0.00165877
301000;0.00237604;0.0165727;0.00151152;0.246658;0.0520238;0.0023342;0.000880702;0.00158692
300500;0.00232038;0.0162004;0.00150323;0.255235;0.0506725;0.00217077;0.000828199;0.00165364
300000;0;0.0158759;0.00149376;0.250996;0.0503212;0.00204918;0.000827015;0.00168443
299500;0;0.0161937;0.00156679;0.238881;0.0478271;0.00202392;0.00084399;0.0015889
299000;0;0.0158459;0.00150442;0.252171;0.0518339;0.00199431;0.000822673;0.00168482
298500;0;0.0157464;0.00148705;0.252768;0.0507547;0.00197063;0.000818331;0.00172982
298000;0;0.0163998;0.00147757;0.248783;0.0499505;0.00205589;0.000840832;0.00176851
297500;0;0.0153079;0.00150915;0.255946;0.0511909;0.00233183;0.000801751;0.00180167
297000;0;0.0163737;0.00150284;0.244654;0.0496272;0.00290304;0.0008432;0.00175114
296500;0;0.0150552;0.00155692;0.241501;0.0486174;0.00290186;0.00080254;0.00171324
296000;0;0.015658;0.00152613;0.23969;0.0488981;0.0020851;0.000841621;0.00183286
295500;0;0.0149676;0.00153126;0.246489;0.0498317;0.00205668;0.000799382;0.00171088
295000;0;0.0149096;0.00150244;0.246571;0.0505727;0.00193312;0.000794645;0.00167337
294500;0;0.0153185;0.00147994;0.239738;0.0504807;0.0018747;0.000806883;0.0016564
294000;0;0.0163212;0.00147323;0.240482;0.0485539;0.00183601;0.000807672;0.00168403
293500;0;0.0159971;0.00151547;0.248502;0.051706;0.00187391;0.000828989;0.00172824
293000;0;0.0156039;0.00148981;0.235505;0.0482953;0.00182378;0.000814778;0.00173653
292500;0;0.014878;0.00154271;0.233024;0.0485124;0.00178154;0.000791092;0.00167535
292000;0;0.014876;0.00153166;0.239591;0.0483928;0.00181785;0.000798593;0.00170811
291500;0;0.0152704;0.00154034;0.237776;0.0480691;0.00181272;0.000923731;0.00170219
291000;0;0.0157934;0.00150994;0.247231;0.0511044;0.00188733;0.000944258;0.00174601
290500;0;0.015268;0.00149771;0.239625;0.056873;0.00184193;0.000830173;0.00165719
290000;0;0.0151433;0.00148113;0.233706;0.0471186;0.0018297;0.000814778;0.00160311
289500;0;0.0152656;0.00150086;0.240449;0.0484911;0.00181035;0.000804909;0.00169745
289000;0;0.0152033;0.00150718;0.2399;0.0477269;0.00179654;0.000795435;0.00170259
288500;0;0.0149743;0.00152929;0.24317;0.0506137;0.00179654;0.000787145;0.00165403
288000;0;0.0152135;0.00151152;0.23968;0.0482128;0.00178351;0.000788724;0.00160469
287500;0;0.0154626;0.00151942;0.246315;0.0490323;0.00181943;0.000797803;0.00165798
287000;0;0.0156995;0.00150047;0.242606;0.0485701;0.00182851;0.000810435;0.00161061
286500;0;0.0149044;0.00150442;0.234764;0.0468983;0.00176733;0.000784776;0.0015889
286000;0;0.0157003;0.00146099;0.233033;0.0466843;0.00182457;0.00081083;0.0018443
285500;0;0.0151689;0.00147126;0.236371;0.0473874;0.00182575;0.000847937;0.00176614
285000;0;0.0149992;0.00150126;0.239591;0.049208;0.00180996;0.000804909;0.00184193
284500;0;0.015555;0.00149257;0.237623;0.0476613;0.00180285;0.000802935;0.00169864
284000;0;0.016084;0.00149336;0.236993;0.0499667;0.00182101;0.000804909;0.00168443
283500;0;0.0145022;0.00151231;0.235382;0.0486605;0.00177562;0.000791092;0.00167732
283000;0;0.0148136;0.00153008;0.229143;0.0469476;0.00179338;0.000783987;0.00166627
282500;0;0.0145949;0.00151547;0.238766;0.0487532;0.00180088;0.000772539;0.00170535
282000;0;0.0150343;0.00148192;0.237799;0.0487978;0.00177404;0.000804909;0.00166272
281500;0;0.0154208;0.00148823;0.231327;0.046736;0.00175746;0.000785961;0.00166193
281000;0;0.0156028;0.00151271;0.243176;0.0482322;0.00179456;0.000836095;0.00196747
280500;0;0.0155179;0.00149415;0.227917;0.0456568;0.00183246;0.000808067;0.00212221
280000;0;0.014891;0.00149494;0.218273;0.043409;0.00176101;0.000768591;0.00161692
279500;0;0.0149277;0.00150244;0.233259;0.0475548;0.00181825;0.000786355;0.00170851
279000;0;0.0154895;0.00154903;0.232593;0.0472153;0.00183088;0.000796224;0.00162127
278500;0;0.0146281;0.00154705;0.231423;0.0462059;0.00180364;0.00077096;0.0015889
278000;0;0.0144516;0.00158416;0.241266;0.0479661;0.00175272;0.000753985;0.0016489
277500;0;0.0151835;0.00150955;0.241493;0.0486901;0.00189562;0.000866886;0.00166232
277000;0;0.0147071;0.00155574;0.233451;0.0471517;0.00192839;0.000773328;0.00154429
276500;0;0.0147098;0.00153284;0.232892;0.0467712;0.00178746;0.000763459;0.00164771
276000;0;0.0152017;0.00153679;0.234644;0.0463879;0.00180246;0.000778855;0.00158929
275500;0;0.0143912;0.00151981;0.233236;0.0482401;0.00180206;0.00078675;0.00158337
275000;0;0.0146865;0.00149415;0.238528;0.0477198;0.00177798;0.000790303;0.00157232
274500;0;0.013867;0.00147955;0.22678;0.0450725;0.00180009;0.000763854;0.00156087
274000;0;0.0137561;0.00146257;0.221893;0.0440742;0.00172706;0.000759512;0.00151823
273500;0;0.0142227;0.00145784;0.232395;0.04797;0.0017618;0.000772539;0.00157784
273000;0;0.0139689;0.00151705;0.225951;0.0481477;0.00174877;0.000781223;0.00154784
272500;0;0.0152025;0.00152455;0.232412;0.046406;0.00183601;0.000801751;0.00160192
272000;0;0.0152858;0.00151744;0.226592;0.0455683;0.00175983;0.00077925;0.0015585
271500;0;0.0149096;0.00152652;0.234185;0.0465359;0.00171956;0.000755169;0.00153758
271000;0;0.015148;0.00150442;0.223276;0.0450942;0.0017693;0.000777276;0.00156403
270500;0;0.014664;0.00149376;0.225408;0.045656;0.00179417;0.000847543;0.00151902
270000;0;0.0146024;0.00147955;0.216197;0.0436482;0.00176259;0.000767012;0.00151073
269500;0;0.0142637;0.00146139;0.21792;0.0435906;0.00177404;0.000780434;0.00153245
269000;0;0.0144288;0.00148073;0.229052;0.0469875;0.00174404;0.000755564;0.00156284
268500;0;0.0135338;0.00147955;0.224326;0.0477675;0.00171561;0.000725958;0.00152731
268000;0;0.0145101;0.00148784;0.224328;0.0450346;0.0017389;0.00076188;0.00154745
267500;0;0.015103;0.00151666;0.224349;0.0451507;0.00176456;0.000768986;0.00171324
267000;0;0.0147007;0.00156087;0.224362;0.0442909;0.00182141;0.000775697;0.0015889
266500;0;0.0145906;0.0015285;0.217923;0.0439419;0.00180206;0.000790698;0.0018972
266000;0;0.013884;0.00153955;0.22184;0.0459213;0.00171127;0.000723194;0.00172311
265500;0;0.0148673;0.00150047;0.226927;0.045883;0.00174325;0.000756354;0.00160587
265000;0;0.0135603;0.00150284;0.214789;0.0424979;0.00171009;0.000780434;0.00155534
264500;0;0.0140786;0.00147955;0.216351;0.0435957;0.00178588;0.000775302;0.00153363
264000;0;0.0136365;0.00147402;0.222493;0.0489996;0.00173338;0.000751222;0.00153837
263500;0;0.0135666;0.00147086;0.212192;0.0426945;0.00175232;0.000752406;0.00152179
263000;0;0.0136278;0.00146257;0.227422;0.0457559;0.00170732;0.000753985;0.0015581
262500;0;0.0135244;0.00145586;0.218316;0.0440493;0.00173772;0.000749248;0.00157863
262000;0;0.0136231;0.00150323;0.215936;0.0432385;0.00173693;0.000758722;0.00152692
261500;0;0.013749;0.00149968;0.226606;0.0459576;0.00179022;0.000763459;0.00157429
261000;0;0.013042;0.00152021;0.221996;0.044283;0.00173772;0.000777671;0.0015206
260500;0;0.0132303;0.00168758;0.22781;0.0453986;0.0017314;0.00077096;0.00153166
260000;0;0.0130625;0.00172153;0.203091;0.0409023;0.0017018;0.000776092;0.00149889
259500;0;0.0131726;0.00153876;0.209319;0.0419236;0.00177917;0.000800172;0.00154231
259000;0;0.0134971;0.00149968;0.208737;0.0425579;0.00181983;0.000806488;0.00144441
258500;0;0.0129306;0.00146849;0.219122;0.0447062;0.00178075;0.00077925;0.00153639
258000;0;0.0132457;0.00162956;0.215518;0.0429622;0.00176812;0.00081162;0.00153639
257500;0;0.0144094;0.0014985;0.214107;0.0448913;0.00175035;0.000805304;0.00157863
257000;0;0.0146624;0.00153324;0.211449;0.0428366;0.00174482;0.000802935;0.00155692
256500;0;0.0127068;0.00188062;0.219004;0.0475354;0.00169509;0.000776486;0.00155021
256000;0;0.0135477;0.0025971;0.22047;0.0446565;0.00174009;0.000809646;0.0015431
255500;0;0.0131225;0.00172903;0.21582;0.0445929;0.00169903;0.000796224;0.00151468
255000;0;0.0129812;0.00149179;0.220907;0.0454341;0.00170416;0.00078675;0.00152731
254500;0;0.0131197;0.00149179;0.21461;0.0428039;0.00171917;0.000785171;0.00150008
254000;0;0.0123886;0.00149415;0.214375;0.0435397;0.00163192;0.000692798;0.00154429
253500;0;0.012826;0.00154152;0.220011;0.0425619;0.00166114;0.000716483;0.00150284
253000;0;0.0127601;0.00181707;0.211875;0.0390284;0.00165087;0.000727931;0.00146455
252500;0;0.0128892;0.00258131;0.210743;0.0421983;0.00165521;0.000761091;0.00154468
252000;0;0.0135512;0.0016335;0.203037;0.0408064;0.00176693;0.000806488;0.001476
251500;0;0.0130112;0.00157705;0.207303;0.0424352;0.00169864;0.000722405;0.00153402
251000;0;0.0134916;0.00155021;0.210365;0.0427593;0.00175311;0.000749248;0.00157311
250500;0;0.0133297;0.00157745;0.21377;0.0436861;0.00166666;0.000723194;0.00154547
250000;0;0.0133708;0.00156521;0.211158;0.0423057;0.00169035;0.000720036;0.00150915
249500;0;0.0134399;0.00151271;0.204098;0.0409892;0.00170574;0.000742932;0.00148902
249000;0;0.0138887;0.00154942;0.205061;0.0416188;0.00173851;0.000755564;0.00146613
248500;0;0.0136009;0.00153916;0.211448;0.042325;0.00172074;0.00075359;0.00150323
248000;1.58433e-307;0.0131462;0.0015435;0.203651;0.0407914;0.00168403;0.000718457;0.00148271
247500;1.40737e-298;0.0129066;0.00153876;0.21477;0.0412568;0.00167337;0.000724379;0.00149534
247000;0;0.0126062;0.00148863;0.213047;0.0432559;0.00166272;0.000704641;0.00152258
246500;0;0.0130151;0.00147047;0.216109;0.0462288;0.00170377;0.000720826;0.00148034
246000;0;0.0131339;0.00146297;0.204654;0.0412635;0.00170377;0.000724773;0.00145586
245500;0;0.0134115;0.00171798;0.204615;0.0407898;0.00176456;0.0007378;0.0015135
245000;0;0.0127104;0.00151152;0.199606;0.0398535;0.00188931;0.000707404;0.00148665
244500;0;0.0133933;0.00151231;0.194484;0.0389905;0.00205195;0.000784382;0.00144757
244000;0;0.0127451;0.00150915;0.210298;0.0425599;0.00185891;0.000721615;0.00147284
243500;0;0.0130289;0.00151389;0.208938;0.0421162;0.00172193;0.000702272;0.00148429
243000;0;0.0132958;0.00150994;0.203914;0.0408696;0.00169943;0.000723194;0.00148626
242500;0;0.0124147;0.00147402;0.202404;0.0402762;0.00165995;0.000686877;0.001491
242000;0;0.0128138;0.00147165;0.21323;0.0421608;0.00166508;0.000703851;0.00151863
241500;0;0.0134419;0.00155889;0.206924;0.0419393;0.00168719;0.000707404;0.00153323
241000;0;0.0118305;0.00147757;0.213382;0.0427115;0.0016185;0.000672271;0.00150086
240500;0;0.0119023;0.00150047;0.195318;0.0388038;0.00164811;0.000701483;0.00144994
240000;0;0.0118451;0.00166548;0.200624;0.0400571;0.00165245;0.000693588;0.00147205
239500;0;0.0124005;0.00156245;0.202292;0.0405553;0.00169311;0.000709773;0.0014831
239000;0;0.0126709;0.00150205;0.20357;0.0427446;0.00205629;0.000711746;0.00149336
238500;0;0.0123338;0.00149139;0.209379;0.0403828;0.00271277;0.000729905;0.00145626
238000;0;0.0124163;0.00148823;0.199124;0.0398929;0.00182338;0.000738985;0.00145389
237500;0;0.0119801;0.00150758;0.187513;0.0376112;0.00183128;0.000705825;0.00143494
237000;0;0.0124712;0.00152613;0.196488;0.0387114;0.00174996;0.000741353;0.00147836
236500;0;0.0120314;0.00175667;0.205464;0.0408656;0.00172509;0.000707009;0.00148429
236000;0;0.0119544;0.00154271;0.193988;0.0385421;0.00165245;0.000716878;0.00145152
235500;0;0.0123693;0.00155732;0.185866;0.0380589;0.00165916;0.000718457;0.0014306
235000;0;0.0122292;0.00162008;0.19595;0.0397919;0.00170535;0.000724379;0.00147678
234500;0;0.0117752;0.00149139;0.189682;0.0390051;0.0016635;0.000690429;0.00147994
234000;0;0.0121885;0.00148665;0.194071;0.038927;0.00172272;0.000711352;0.00145507
233500;0;0.0122142;0.00154705;0.189653;0.0382918;0.0017014;0.000709378;0.00147205
233000;0;0.0119185;0.00149139;0.194688;0.0399178;0.00162521;0.000700298;0.00148429
232500;0;0.0121265;0.00150284;0.188027;0.0385531;0.00161811;0.000696351;0.00145113
232000;0;0.0117168;0.00150086;0.205995;0.0410515;0.00163627;0.000694772;0.00150323
231500;0;0.0118766;0.0015281;0.198554;0.0396675;0.00161416;0.000698325;0.00149139
231000;0;0.0115178;0.00149968;0.194698;0.0432626;0.00164416;0.000693193;0.00145665
230500;0;0.0120073;0.00148468;0.193101;0.0387631;0.00168087;0.000701877;0.00143455
230000;0;0.0114689;0.00147284;0.194577;0.039075;0.00161377;0.00068135;0.00144994
229500;0;0.0119552;0.00153758;0.190261;0.0381821;0.00164495;0.000702667;0.00142705
229000;0;0.011236;0.00156718;0.1887;0.0372745;0.00156284;0.000661217;0.00141086
228500;0;0.0117539;0.00152968;0.197585;0.0392163;0.0016864;0.000708588;0.00146771
228000;0;0.0110252;0.00150521;0.190649;0.0446407;0.00158297;0.000667139;0.00145034
227500;0;0.0116599;0.00150679;0.186033;0.0367893;0.00160982;0.000685692;0.00143612
227000;0;0.0115885;0.00147915;0.193514;0.0379811;0.00159126;0.000704246;0.00144284
226500;0;0.0121506;0.00146534;0.184608;0.0363362;0.00164021;0.000708193;0.00139783
226000;0;0.011551;0.00145705;0.186168;0.0369275;0.00171364;0.000709378;0.00136783
225500;0;0.0113378;0.00146534;0.187961;0.0387;0.00164535;0.00069714;0.00142862
225000;0;0.0114807;0.00153837;0.180513;0.0360287;0.00160903;0.000683719;0.00139665
224500;0;0.0118814;0.00149731;0.17897;0.0355036;0.00166666;0.000696351;0.0014231
224000;0;0.0116998;0.00151073;0.192229;0.0386419;0.00163785;0.000679376;0.00146297
223500;0;0.0120744;0.00156363;0.191455;0.038231;0.00165443;0.000681745;0.00145073
223000;0;0.0108503;0.00150718;0.182463;0.0365016;0.00157745;0.000647006;0.0014227
222500;0;0.0110658;0.001491;0.177213;0.0362991;0.00158653;0.000653322;0.0014377
222000;0;0.0115865;0.00146928;0.185131;0.0371604;0.00163074;0.000684508;0.0014681
221500;0;0.0112139;0.00146692;0.184342;0.0364609;0.00162837;0.000672665;0.0014452
221000;0;0.0109608;0.00151073;0.184325;0.0367325;0.00165995;0.00065727;0.0014527
220500;0;0.0114045;0.0014906;0.187132;0.03737;0.00163508;0.000667139;0.00145428
220000;0;0.0112154;0.00149336;0.183201;0.0373223;0.00163587;0.000660428;0.00153205
219500;0;0.0109502;0.00150244;0.180989;0.0363109;0.00165837;0.000655691;0.00156245
219000;0;0.0111858;0.00150915;0.172788;0.0346825;0.00164929;0.000662796;0.00150481
218500;0;0.0117053;0.00150481;0.176251;0.0351669;0.00167851;0.0007228;0.00147205
218000;0;0.0110528;0.00169153;0.171986;0.0339822;0.001641;0.000666744;0.00145113
217500;0;0.0111653;0.00149455;0.188946;0.0366453;0.00166864;0.000666349;0.00153323
217000;0;0.0111475;0.00154666;0.183107;0.0364514;0.00163745;0.000658849;0.00149731
216500;0;0.0115976;0.001506;0.174153;0.0357046;0.0016639;0.000677402;0.00148863
216000;0;0.0115245;0.00151429;0.179722;0.035487;0.00162245;0.000667928;0.00146613
